"[0.00542522 0.00645161 0.02111437 0.00757576 0.00738025 0.00894428
 0.00430108 0.00351906 0.00806452 0.00488759 0.00430108 0.00674487
 0.00713587 0.00640274 0.00894428 0.00654936 0.00180841 0.00215054
 0.00092864 0.00224829 0.00679374 0.02038123 0.00557185 0.00884653]","[ 0.42614043  0.43061575  0.1284327  -0.69484204 -0.5241865  -0.04448862
  0.87777364 -0.8260826   0.9054979   0.8028561   0.8674638   0.97105306
  0.8813084  -0.604482   -0.6067756   0.7968112  -0.9689871 ]",0.170527859
"[0.0085044  0.00816227 0.01427175 0.00723363 0.01036168 0.00860215
 0.00337243 0.00483871 0.00645161 0.00640274 0.00488759 0.00635386
 0.00659824 0.00630499 0.00713587 0.00610948 0.00376344 0.00391007
 0.00136852 0.00136852 0.00816227 0.02311828 0.00527859 0.00796676]","[ 0.81870097  0.454874    0.9362133  -0.8406672  -0.33444914  0.46233505
  0.95077074 -0.72661936  0.49900293  0.8703467   0.8353988   0.94123
  0.98543024 -0.1577506  -0.85978705  0.89550424 -0.9508744 ]",0.168181818
"[0.0026393  0.00312805 0.01270772 0.00576735 0.0086999  0.0111437
 0.00537634 0.00483871 0.00488759 0.00439883 0.00796676 0.0083089
 0.00674487 0.00625611 0.00557185 0.01148583 0.00156403 0.00166178
 0.00117302 0.00112414 0.00469208 0.02170088 0.00967742 0.01666667]","[-0.754243    0.46764448 -0.6418354   0.18139924 -0.63000846 -0.42042166
  0.9543372   0.6965806   0.9947965  -0.726288    0.01341124 -0.99448156
 -0.7149698   0.1048585  -0.89603174  0.9420903   0.5592542 ]",0.154252199
"[0.00288368 0.00180841 0.01226784 0.00718475 0.00723363 0.00953079
 0.00601173 0.00205279 0.00249267 0.00811339 0.00664712 0.00938416
 0.00669599 0.01006843 0.0044477  0.0044477  0.00581623 0.00337243
 0.00063539 0.00171065 0.00542522 0.01593353 0.00625611 0.01383187]","[-0.54805994  0.6529855  -0.6478789   0.2574917  -0.840933   -0.79937756
  0.97917944  0.6764401   0.9925499  -0.8638244   0.00727596 -0.99129057
 -0.17761011 -0.4329932  -0.8401144   0.9714796   0.60142016]",0.161388074
"[0.0097263  0.00342131 0.01300098 0.014174   0.00884653 0.01324536
 0.00293255 0.00474096 0.00650049 0.01021505 0.00151515 0.0040567
 0.00757576 0.00899316 0.00430108 0.00478983 0.00156403 0.00215054
 0.00175953 0.00039101 0.00596285 0.01759531 0.00483871 0.00909091]","[ 0.11110149  0.8433617  -0.8354217  -0.67969465 -0.59062344 -0.6059458
  0.99042106  0.5372894   0.9989548  -0.7354024   0.2798813  -0.92271906
 -0.26250193  0.44298378 -0.5321064   0.27934986  0.59181553]",0.148875855
"[0.00371457 0.00762463 0.01319648 0.00415445 0.00884653 0.00601173
 0.00092864 0.00361681 0.01050831 0.00469208 0.00845552 0.00757576
 0.01036168 0.00620723 0.00474096 0.0040567  0.00381232 0.00249267
 0.00273705 0.00312805 0.00571848 0.01622678 0.00351906 0.00654936]","[-0.8785896   0.21936776 -0.53414357  0.8144847   0.13659596  0.39446753
  0.81378603  0.76505744  0.9740733  -0.1263788   0.7532387  -0.9931314
 -0.88645     0.1949849  -0.7621088   0.07613349  0.10150257]",0.265933529
"[0.00391007 0.00298143 0.01671554 0.01754643 0.00957967 0.02233627
 0.00434995 0.00415445 0.00606061 0.00391007 0.00430108 0.00542522
 0.02981427 0.00381232 0.01041056 0.00694037 0.07096774 0.00337243
 0.00136852 0.00127077 0.00625611 0.01818182 0.00351906 0.00874878]","[-0.8867237   0.17206185 -0.5642453   0.80933315  0.14754929  0.3983909
  0.7764047   0.6830575   0.97742355 -0.13425241  0.82069206 -0.9917644
 -0.92986757  0.21378036 -0.8699014  -0.08933707 -0.1162037 ]",0.395796676
"[0.00576735 0.00762463 0.01124145 0.00493646 0.00762463 0.01065494
 0.00190616 0.00928641 0.00493646 0.00576735 0.00694037 0.01290323
 0.21138807 0.00596285 0.00347019 0.00777126 0.03792766 0.00175953
 0.00083089 0.00034213 0.00420332 0.01402737 0.00694037 0.01158358]","[-0.90140504  0.32910782 -0.50183576  0.7850564   0.46769458  0.47221804
  0.84684116  0.7333218   0.971694    0.06944693  0.86050165 -0.99274886
 -0.8758071   0.15661477 -0.8482999   0.08243538  0.15882447]",0.4214565
"[0.00400782 0.00395894 0.01466276 0.00742913 0.0072825  0.0200391
 0.00552297 0.01461388 0.00596285 0.00361681 0.00464321 0.00698925
 0.20635386 0.00821114 0.00273705 0.00938416 0.04384164 0.00254154
 0.0016129  0.00107527 0.00625611 0.02336266 0.0056696  0.01168133]","[-0.74566275  0.6767906  -0.65551907  0.13762182 -0.90008354 -0.73956794
  0.9362122   0.7576216   0.99343276 -0.8484418   0.23947982 -0.9898681
 -0.2430912  -0.20195693 -0.85442376  0.9662823   0.7699317 ]",0.17688172
"[0.0016129  0.00288368 0.01207234 0.0056696  0.00557185 0.00684262
 0.00620723 0.00449658 0.03049853 0.00434995 0.00635386 0.01480938
 0.00659824 0.00645161 0.00757576 0.0083089  0.00293255 0.00210166
 0.00039101 0.00058651 0.00488759 0.01774194 0.0054741  0.01246334]","[-0.65552026  0.9225506  -0.7221769   0.12822485 -0.8342174  -0.6332389
  0.8882077   0.87299997  0.9865943  -0.83139616  0.10540208 -0.9840858
  0.06279593 -0.0106027  -0.74720144  0.79241854  0.9466968 ]",0.242082111
"[0.00239492 0.00259042 0.014174   0.00698925 0.00625611 0.01744868
 0.00298143 0.00527859 0.03382209 0.05190616 0.00791789 0.01041056
 0.00948192 0.00664712 0.0068915  0.00498534 0.00219941 0.00195503
 0.00273705 0.00171065 0.007087   0.01969697 0.00503421 0.01148583]","[-0.65405226  0.84257483 -0.6397255  -0.22921944 -0.7041959  -0.7449216
  0.98466194  0.8111361   0.99286914 -0.7759597  -0.00490409 -0.97889566
  0.22197579  0.4945776  -0.86052114  0.8991136   0.8890981 ]",0.2271261
"[0.00439883 0.00273705 0.01251222 0.00806452 0.0068915  0.00679374
 0.00190616 0.07756598 0.00615836 0.00630499 0.0042522  0.00488759
 0.01226784 0.00874878 0.00645161 0.00615836 0.00219941 0.00156403
 0.00434995 0.00454545 0.00659824 0.02194526 0.00200391 0.00782014]","[-0.39486325  0.7568194  -0.57913435  0.17353463 -0.7739032  -0.5873874
  0.979535    0.8069514   0.9918356  -0.8184012  -0.09500385 -0.98951924
 -0.05136067 -0.1666632  -0.82800794  0.96306217  0.81429714]",0.172434018
"[0.00987292 0.00215054 0.01363636 0.00806452 0.01402737 0.01754643
 0.0028348  0.00327468 0.0056696  0.0054741  0.01089932 0.00738025
 0.00654936 0.00713587 0.00469208 0.00615836 0.00195503 0.00210166
 0.00068426 0.00087977 0.00381232 0.01451613 0.00713587 0.0159824 ]","[-0.952891   -0.5609396  -0.97501194 -0.4251899   0.6586744  -0.21028607
  0.91674685 -0.7909393  -0.77715003  0.11548486  0.6145898   0.8741636
  0.6083087  -0.00320565  0.26718515  0.51933026 -0.6831864 ]",0.156500489
"[0.00205279 0.00478983 0.01104594 0.00635386 0.01080156 0.00957967
 0.0042522  0.00581623 0.00791789 0.00327468 0.00522972 0.00840665
 0.00610948 0.00527859 0.00469208 0.00606061 0.00136852 0.00195503
 0.00156403 0.00215054 0.00420332 0.01588465 0.00811339 0.01959922]","[-0.8943972  -0.0490115  -0.9334093  -0.646568    0.52989405  0.41215792
  0.9838093  -0.75724494 -0.89577866 -0.02356474  0.37756845  0.95557064
 -0.32170883  0.5562758  -0.2779164   0.31428298 -0.45895848]",0.16969697
"[0.00381232 0.00244379 0.0127566  0.00635386 0.00889541 0.01847507
 0.00395894 0.01524927 0.00366569 0.00630499 0.00581623 0.007087
 0.00615836 0.00606061 0.00542522 0.00542522 0.00166178 0.0026393
 0.00278592 0.00210166 0.00454545 0.02360704 0.00488759 0.00957967]","[-0.8764686  -0.7775411  -0.9559058  -0.2874698   0.54297006  0.5235986
  0.97369945 -0.85255504 -0.75543356  0.41145787  0.23400432  0.87991214
 -0.72841585  0.70956206 -0.45095906  0.26343074 -0.28601968]",0.154056696
"[0.00298143 0.00420332 0.01339198 0.0054741  0.0083089  0.01177908
 0.0030303  0.00327468 0.00522972 0.007087   0.00571848 0.00786901
 0.00645161 0.00723363 0.00508309 0.00625611 0.00381232 0.00224829
 0.0028348  0.0026393  0.00430108 0.01920821 0.00430108 0.0113392 ]","[-0.88858855  0.05173321 -0.9864741  -0.5974628   0.81727594 -0.5016559
  0.92492825 -0.5140364  -0.51469064  0.01732242  0.7956612   0.8499987
 -0.73855203  0.21420382 -0.31288072 -0.5193056  -0.20944871]",0.156500489
"[0.0042522  0.00288368 0.00943304 0.00171065 0.01270772 0.01632454
 0.00386119 0.00527859 0.00782014 0.00562072 0.00254154 0.00684262
 0.01016618 0.01016618 0.00464321 0.00268817 0.00224829 0.00171065
 0.00347019 0.00195503 0.00742913 0.01671554 0.00562072 0.01041056]","[-0.94292945 -0.44296432 -0.9192849  -0.16590333  0.1146782   0.6170173
  0.9757853  -0.85013133 -0.8222783   0.20644222  0.14864261  0.9785997
  0.04660048 -0.02764539 -0.51372594  0.2455458  -0.2253083 ]",0.162609971
"[0.00953079 0.00694037 0.00977517 0.00430108 0.00835777 0.00904203
 0.00273705 0.00474096 0.00508309 0.00913978 0.00464321 0.01290323
 0.00845552 0.00826002 0.00200391 0.00342131 0.00298143 0.00342131
 0.0042522  0.00273705 0.00518084 0.01945259 0.00366569 0.01158358]","[-0.9590605  -0.58718705 -0.9838847  -0.6119253   0.69754106  0.10584172
  0.9726347  -0.7233033  -0.748475    0.39347968  0.7692588   0.9613588
  0.3734077   0.05045673 -0.25765672 -0.12919231 -0.2825873 ]",0.151270772
"[0.00278592 0.00288368 0.01368524 0.00659824 0.00669599 0.0085044
 0.00449658 0.00474096 0.00532747 0.00772239 0.00400782 0.00928641
 0.00625611 0.0058651  0.00576735 0.00498534 0.00259042 0.00229717
 0.00273705 0.00156403 0.00488759 0.02067449 0.00478983 0.01212121]","[-0.95938516 -0.3150772  -0.9787014  -0.4457384   0.5415561   0.20551524
  0.97799045 -0.8295855  -0.78187996  0.412814    0.59298855  0.9365178
  0.06231686 -0.07757278 -0.3395781  -0.08822531 -0.37290666]",0.142473118
"[0.00215054 0.00322581 0.00997067 0.00669599 0.0072825  0.00845552
 0.00234604 0.00684262 0.00498534 0.00376344 0.00957967 0.00894428
 0.00694037 0.00571848 0.0042522  0.00273705 0.00259042 0.0016129
 0.00136852 0.00317693 0.00620723 0.0184262  0.00434995 0.01085044]","[-0.95103246 -0.32235122 -0.98406255 -0.59800524  0.6589403  -0.10621507
  0.98233163 -0.7703603  -0.7615069   0.22609793  0.54287297  0.9414212
 -0.10081507  0.10372533 -0.31575826  0.03016849 -0.50495   ]",0.148533724
"[0.00982405 0.00273705 0.01119257 0.00488759 0.00386119 0.00811339
 0.00239492 0.00777126 0.00752688 0.00542522 0.00498534 0.00694037
 0.00684262 0.00782014 0.00400782 0.00400782 0.00200391 0.00298143
 0.00518084 0.00249267 0.00464321 0.01749756 0.00493646 0.01045943]","[-0.9138098  -0.6211468  -0.9825784  -0.5607764   0.4977443   0.15969618
  0.9662051  -0.8274297  -0.8800436   0.17097878  0.7801973   0.94238704
  0.38409218 -0.03871038  0.2379836   0.41028124 -0.41521308]",0.15742913
"[0.00386119 0.00395894 0.01187683 0.00762463 0.00718475 0.02380254
 0.00234604 0.00342131 0.00366569 0.0072825  0.00615836 0.0085044
 0.00591398 0.00664712 0.00420332 0.00351906 0.00415445 0.00400782
 0.00317693 0.00107527 0.00508309 0.01896383 0.0026393  0.00835777]","[-0.9501752  -0.5255679  -0.9641922  -0.4067579   0.2996168   0.2023721
  0.9913947  -0.8839218  -0.53405607  0.5926086   0.06920538  0.93514824
  0.02979619 -0.3073589  -0.18110731  0.30205074 -0.61422217]",0.138025415
"[0.00503421 0.00366569 0.01119257 0.00571848 0.00674487 0.01050831
 0.00219941 0.00347019 0.00640274 0.00733138 0.00498534 0.00845552
 0.00562072 0.00537634 0.00332356 0.00454545 0.00210166 0.00229717
 0.00200391 0.00190616 0.00645161 0.01495601 0.0056696  0.00806452]","[-0.07309274 -0.3124591  -0.8613827   0.970649    0.77809364 -0.92165804
  0.8700022   0.8831232   0.9391357   0.13690074 -0.9084353   0.07342819
  0.51274973  0.86921877 -0.9218851  -0.8662414  -0.8831682 ]",0.14540567
"[0.00259042 0.00298143 0.01466276 0.00610948 0.00625611 0.00865103
 0.00376344 0.0058651  0.0058651  0.00454545 0.00601173 0.00718475
 0.00747801 0.00630499 0.00415445 0.00332356 0.00175953 0.00415445
 0.00298143 0.00273705 0.00469208 0.01925709 0.00454545 0.00953079]","[-0.49134174  0.42295069 -0.6788419   0.986791    0.82780534 -0.71803564
  0.8572412   0.7696874   0.9410551   0.27845523 -0.63627     0.41115713
  0.7326689   0.8796132  -0.93497455 -0.9257291  -0.7350345 ]",0.15400782
"[0.00542522 0.00610948 0.01251222 0.00640274 0.00591398 0.00532747
 0.00933529 0.00342131 0.0068915  0.00478983 0.0054741  0.00904203
 0.00698925 0.00997067 0.00371457 0.00503421 0.00112414 0.00127077
 0.00415445 0.00410557 0.0040567  0.0200391  0.00342131 0.00948192]","[-0.10549933  0.09621553 -0.90691614  0.97854584  0.8511331  -0.83026433
  0.8775328   0.8029825   0.9584992   0.37378237 -0.81955516  0.04680768
  0.50613064  0.79754484 -0.87497354 -0.8347281  -0.90229124]",0.143939394
"[0.00483871 0.00307918 0.01094819 0.0054741  0.00620723 0.00527859
 0.00381232 0.00493646 0.00356794 0.00816227 0.00786901 0.01192571
 0.00625611 0.0068915  0.00254154 0.00439883 0.00552297 0.00195503
 0.0058651  0.00391007 0.00391007 0.01353861 0.00430108 0.00874878]","[-0.6265408   0.36117417 -0.8413105   0.9891342   0.6507002  -0.73448163
  0.9665672   0.7672177   0.90214556 -0.39260262 -0.8080084  -0.23185311
  0.5382716   0.68483067 -0.5910494  -0.34479368 -0.89604783]",0.153274682
"[0.00757576 0.00718475 0.01226784 0.0030303  0.00508309 0.00610948
 0.0040567  0.00718475 0.00562072 0.00493646 0.00640274 0.00938416
 0.00772239 0.0097263  0.00156403 0.00342131 0.00669599 0.00205279
 0.00826002 0.00694037 0.00322581 0.01446725 0.00317693 0.00718475]","[-0.29131198 -0.12929806 -0.9007865   0.9680546   0.8688706  -0.87411875
  0.8753462   0.8198334   0.9564295   0.4451688  -0.90249324  0.05977704
  0.65489644  0.84162486 -0.93138963 -0.9034231  -0.9029877 ]",0.152639296
"[0.00601173 0.00532747 0.01173021 0.00654936 0.00606061 0.00615836
 0.00347019 0.00786901 0.00552297 0.00503421 0.00620723 0.01099707
 0.00884653 0.00816227 0.00180841 0.00278592 0.00342131 0.00185728
 0.00713587 0.00645161 0.00483871 0.01647116 0.0028348  0.007087  ]","[-0.47614926 -0.08678601 -0.8428673   0.9833461   0.86103845 -0.86642957
  0.89016134  0.7174475   0.9471225  -0.02188753 -0.8607649  -0.05837611
  0.58752763  0.7502696  -0.8685033  -0.83652097 -0.88169265]",0.149804497
"[0.00630499 0.00391007 0.01549365 0.00738025 0.01065494 0.01119257
 0.00234604 0.00175953 0.00527859 0.00478983 0.00513196 0.00796676
 0.00596285 0.00601173 0.0040567  0.00381232 0.00268817 0.00268817
 0.00268817 0.00215054 0.00317693 0.01480938 0.00307918 0.01647116]","[ 0.3376683  -0.03242631 -0.87164307  0.9836761   0.7741181  -0.8232375
  0.8835223   0.8014932   0.9418596   0.42466393 -0.91206926  0.11516754
  0.3819966   0.91989243 -0.9500437  -0.88177854 -0.89856505]",0.160508309
"[0.00615836 0.00542522 0.01867058 0.00469208 0.00488759 0.00957967
 0.00449658 0.00474096 0.00650049 0.00615836 0.00874878 0.01260997
 0.00772239 0.00703812 0.00376344 0.00342131 0.00112414 0.00166178
 0.00307918 0.00483871 0.00855327 0.01461388 0.00347019 0.00855327]","[-0.1087978  -0.17634399 -0.90447265  0.9791555   0.706058   -0.87246174
  0.9450375   0.86806875  0.9612802   0.14466892 -0.86499226 -0.18925132
  0.5660695   0.856092   -0.92557484 -0.6613761  -0.9241089 ]",0.165347019
"[0.00454545 0.00791789 0.01783969 0.00307918 0.00527859 0.00664712
 0.0054741  0.00312805 0.00552297 0.0030303  0.007087   0.0101173
 0.00791789 0.00874878 0.00522972 0.00386119 0.00312805 0.00127077
 0.0026393  0.00503421 0.01129032 0.01666667 0.00400782 0.01588465]","[ 0.12264592 -0.2834161  -0.9646      0.93593323  0.7193864  -0.9361047
  0.9362026   0.8048968   0.89644235  0.30925918 -0.87469125 -0.11337326
  0.68154275  0.86603427 -0.9634468  -0.7420617  -0.9355865 ]",0.157331378
"[0.00645161 0.00503421 0.01026393 0.00522972 0.00469208 0.00493646
 0.00806452 0.00503421 0.00630499 0.00347019 0.00391007 0.00840665
 0.00674487 0.00860215 0.00493646 0.00918866 0.00513196 0.00322581
 0.00591398 0.00454545 0.00640274 0.01891496 0.0040567  0.00786901]","[ 0.02047193 -0.36438012 -0.91812164  0.9650334   0.80564374 -0.9062737
  0.8878987   0.7331305   0.95494276  0.24715324 -0.90300524 -0.00321751
  0.6750967   0.8726367  -0.96811914 -0.88728297 -0.89842033]",0.14916911
"[0.00249267 0.00430108 0.00835777 0.00718475 0.00811339 0.00723363
 0.0099218  0.00386119 0.00356794 0.00488759 0.00469208 0.00747801
 0.00557185 0.00738025 0.00454545 0.00713587 0.00210166 0.00288368
 0.00430108 0.00210166 0.00738025 0.01891496 0.00439883 0.01036168]","[-0.9964486  -0.6530654   0.9416498   0.9718305  -0.83923453  0.7291141
  0.14366826 -0.6146643  -0.43044263  0.43292978  0.97410685 -0.9028829
  0.98064524 -0.89897    -0.8853228  -0.94249195  0.4067393 ]",0.186901271
